Name,wals_code,ID,iso_code,glottocode,latitude,longitude,genus,family,macroarea,countrycodes,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
Seri,ser,225,sei,seri1257,29,-112,Seri,Hokan,North America,MX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 No fixed stress,5 Unbounded: Stress can be anywhere,2 Long vowel,4 Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,6 Strong prefixing,3 No productive reduplication,NA,NA,NA,NA,NA,2 Plural suffix,NA,NA,NA,1 Definite word distinct from demonstrative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9 No case affixes or adpositional clitics,NA,NA,NA,NA,NA,1 Possessive prefixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Tense-aspect prefixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,4 Only internally-headed relative clauses,2 Noun-Demonstrative,2 Noun-Numeral,3 Internally headed,NA,2 Final,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,5 Other,5 Other,NA,NA,NA,2 Subject affixes on verb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Negative affix,NA,NA,NA,1 Question particle,NA,NA,NA,NA,NA,NA,NA,1 Subject is left implicit,NA,NA,NA,NA,1 Identical,1 Identical,NA,5 5,3 6-6.5,2 Green/blue,1 Red vs. yellow,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,NA,4 No NegSOV,NA,NA,11 NoSOVNeg,NA,20 MorphNeg,NA,NA,NA,NA,2 Prefix&NoDoubleNeg,NA,NA,NA,NA,NA,NA,NA,1 Internally-headed relative clause dominant,NA,NA,NA,2 [Neg-V],NA,NA,3 [Neg-V],NA,NA,4 No SNegOV,5 SO[Neg-V],NA,NA,NA,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Hunter-gatherers,NA,NA
Zuni,zun,226,zun,zuni1245,35.0833333333,-108.833333333,Zuni,Zuni,North America,US,3 Average,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,2 Ejectives only,4 /l/ and lateral obstruent,3 No velar nasal,NA,1 None,2 Moderately complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,NA,1 All present,1 None,NA,NA,NA,3 Double marking,1 Head marking,5 Inconsistent or other,NA,3 No productive reduplication,NA,NA,1 None,1 No gender,1 No gender,2 Plural suffix,"6 All nouns, always obligatory",7 Person stem + pronominal plural affix,NA,NA,NA,NA,NA,NA,NA,NA,6 No gender distinctions,NA,1 Interrogative-based,NA,1 No adpositions,1 No morphological case-marking,3 Additive-quantitatively asymmetrical,1 Case suffixes,NA,NA,NA,1 Absent,NA,4 No possessive affixes,NA,NA,NA,NA,NA,NA,2 Differentiation,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,5 No second-person imperatives,2 Normal imperative + special negative,1 Maximal system,1 Inflectional optative present,NA,NA,NA,1 No grammatical evidentials,1 No grammatical evidentials,4 None,"2 Singular-plural pairs, no suppletion",1 SOV,1 SV,1 OV,NA,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,1 Numeral-Noun,NA,NA,NA,1 Initial interrogative phrase,NA,1 OV and Postpositions,NA,2 OV and NAdj,NA,NA,1 Neutral,NA,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,NA,NA,1 Present,NA,NA,NA,2 Morphological but no compound,6 Double negation,NA,NA,1 Predicate negation also present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Identical,2 Different,NA,NA,NA,NA,NA,1 No M-T pronouns,1 No N-M pronouns,NA,NA,NA,NA,NA,2 [V-Neg],NA,NA,NA,3 OnlyWithAnotherNeg,NA,3 NegSO[V-Neg],6 Suffix&OnlyWithAnotherNeg,NA,18 ObligDoubleNeg,NA,NA,NA,NA,8 No SONegV,2 Neg[V-Neg],NA,NA,NA,NA,"1 Beginning, not immed preverbal",NA,NA,NA,NA,NA,1 NegV,NA,NA,14 ObligDoubleNeg,NA,NA,4 No SNegOV,16 ObligDoubleNeg,NA,NA,NA,4 None,NA,NA,1 No m in second person singular,1 No m in first person singular,NA,NA,2 Non-zero marking,NA,NA,NA,NA,5 None (= no suppletive imperatives reported in the reference material)
Northern Haida,hno,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tlingit,tli,228,tli,tlin1245,59,-135,Tlingit,Na-Dene,North America,US,5 Large,1 Small (2-4),5 High,1 No voicing contrast,1 Other,4 Uvular stops and continuants,2 Ejectives only,"5 No /l/, but lateral obstruents",3 No velar nasal,2 Contrast absent,1 None,3 Complex,2 Simple tone system,NA,NA,NA,NA,2 No bilabials,1 None,1 Exclusively concatenative,1 Monoexponential case,NA,1 Head marking,1 Head marking,1 Head-marking,4 Equal prefixing and suffixing,NA,1 No case marking,3 Not syncretic,NA,NA,NA,2 Plural suffix,NA,4 Person-number stem,NA,NA,NA,3 No inclusive/exclusive,3 No inclusive/exclusive,4 Four-way contrast,NA,NA,6 No gender distinctions,1 No politeness distinction,NA,NA,4 Pronouns and nouns,7 8-9 cases,3 Additive-quantitatively asymmetrical,1 Case suffixes,2 Differentiation,NA,NA,3 Obligatory,NA,1 Possessive prefixes,2 Absent,2 Two classes,NA,NA,NA,1 'And' different from 'with',NA,NA,NA,NA,NA,4 Mixed type,5 No second-person imperatives,NA,NA,NA,1 Affixes on verbs,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,NA,NA,1 SOV,1 SV,1 OV,NA,1 Postpositions,1 Genitive-Noun,3 No dominant order,1 Demonstrative-Noun,1 Numeral-Noun,2 Relative clause-Noun,1 Degree word-Adjective,NA,NA,2 Final subordinator word,1 OV and Postpositions,1 OV and RelN,5 Other,NA,NA,4 Active,2 Subject affixes on verb,5 Both the A and P arguments,5 Zero in all 3rd person forms,3 P precedes A,NA,NA,2 Absent,NA,NA,NA,2 Morphological but no compound,2 Negative particle,3 Both,6 A/NonReal and A/Cat,NA,NA,NA,1 Verbal encoding,2 Identical,1 Impossible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Decimal,NA,NA,NA,NA,1 No M-T pronouns,1 No N-M pronouns,NA,NA,NA,NA,NA,4 None,1 Relative clause-Noun (RelN) dominant,NA,NA,4 No NegSOV,NA,NA,11 NoSOVNeg,NA,7 SONegV,NA,NA,NA,NA,1 Word&NoDoubleNeg,NA,NA,NA,NA,NA,3 Immed preverbal,NA,NA,NA,NA,NA,1 NegV,NA,NA,1 NegV,NA,NA,4 No SNegOV,3 SONegV,NA,NA,NA,4 None,NA,NA,1 No m in second person singular,1 No m in first person singular,NA,NA,2 Non-zero marking,1 monoexponential TAM,NA,NA,1 None reported,NA
Tsimshian,tsi,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nuu-chah-nulth,nuu,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bella Coola,bco,231,blc,bell1243,52.5,-126.666666667,Bella Coola,Salishan,North America,CA,4 Moderately large,1 Small (2-4),5 High,1 No voicing contrast,1 Other,4 Uvular stops and continuants,2 Ejectives only,"2 /l/, no obstruent laterals",NA,NA,1 None,3 Complex,1 No tones,NA,NA,NA,NA,1 All present,1 None,NA,NA,NA,NA,NA,NA,2 Strongly suffixing,1 Productive full and partial reduplication,NA,NA,NA,NA,NA,1 Plural prefix,NA,NA,NA,1 Definite word distinct from demonstrative,"4 No indefinite, but definite article",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9 No case affixes or adpositional clitics,NA,NA,NA,NA,NA,2 Possessive suffixes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Tense-aspect suffixes,NA,NA,NA,NA,NA,NA,NA,2 Indirect only,2 Verbal affix or clitic,NA,NA,3 VSO,2 VS,2 VO,NA,2 Prepositions,2 Noun-Genitive,1 Adjective-Noun,2 Noun-Demonstrative,NA,1 Noun-Relative clause,NA,6 No question particle,NA,NA,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,NA,NA,NA,2 Subject affixes on verb,NA,NA,NA,3 Secondary-object construction,NA,NA,NA,NA,NA,NA,NA,3 Both,3 A/Cat,NA,2 Interrogative verb morphology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,1 Noun-Relative clause (NRel) dominant,NA,NA,NA,NA,4 No clause-final neg,9 NegVSO,NA,NA,"1 Separate word, no double negation	Word&NoDoubleNeg",NA,NA,NA,NA,NA,NA,NA,3 Immed preverbal,NA,NA,NA,NA,NA,1 NegV,NA,NA,1 NegV,6 None,NA,NA,NA,NA,NA,1 NegVSO,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Chehalis,chl,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaiian,haw,235,haw,hawa1245,19.5833333333,-155.5,Oceanic,Austronesian,Papunesia,US,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",NA,NA,1 None,1 Simple,1 No tones,6 Penultimate,8 Fixed stress (no weight-sensitivity),2 Long vowel,1 Trochaic,3 No fricatives,1 None,NA,NA,NA,NA,NA,NA,1 Little affixation,1 Productive full and partial reduplication,NA,NA,1 None,1 No gender,1 No gender,7 Plural word,NA,5 Person-number stem + pronominal plural affix,3 Unique periphrastic associative plural,1 Definite word distinct from demonstrative,1 Indefinite word distinct from 'one',NA,NA,3 Three-way contrast,1 Identical,3 Related to remote demonstratives,NA,1 No politeness distinction,NA,NA,NA,NA,NA,9 No case affixes or adpositional clitics,3 Mixed,"5 First/one-th, two-th, three-th",3 Marked by prefix,1 Absent,NA,4 No possessive affixes,NA,NA,NA,NA,NA,NA,1 Identity,1 Grammatical marking,4 No past tense,2 No inflectional future,4 No perfect,NA,5 No second-person imperatives,2 Normal imperative + special negative,1 Maximal system,NA,2 Verbal constructions,3 Other,2 Overlap for either possibility or necessity,NA,NA,NA,NA,3 VSO,2 VS,2 VO,NA,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,1 Demonstrative-Noun,1 Numeral-Noun,1 Noun-Relative clause,2 Adjective-Degree word,NA,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,NA,NA,NA,5 Optional pronouns in subject position,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Morphological but no compound,2 Negative particle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Identical,1 Identical,NA,NA,NA,NA,NA,NA,NA,3 Others,NA,NA,NA,NA,4 None,NA,NA,1 Noun-Relative clause (NRel) dominant,NA,NA,NA,NA,4 No clause-final neg,9 NegVSO,NA,NA,"1 Separate word, no double negation	Word&NoDoubleNeg",NA,NA,NA,NA,NA,NA,NA,3 Immed preverbal,NA,NA,NA,NA,NA,1 NegV,NA,NA,1 NegV,6 None,NA,NA,NA,NA,NA,1 NegVSO,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 Full-fledged farmers,NA,NA
Maori,mao,236,mri,maor1246,-40,176,Oceanic,Austronesian,Papunesia,NZ,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,1 Initial velar nasal,2 Contrast absent,1 None,1 Simple,1 No tones,1 No fixed stress,5 Unbounded: Stress can be anywhere,2 Long vowel,NA,1 All present,1 None,7 Isolating/concatenative,1 Monoexponential case,NA,2 Dependent marking,2 Dependent marking,2 Dependent-marking,1 Little affixation,1 Productive full and partial reduplication,1 No case marking,1 No subject person/number marking,1 None,1 No gender,1 No gender,7 Plural word,"6 All nouns, always obligatory",5 Person-number stem + pronominal plural affix,3 Unique periphrastic associative plural,1 Definite word distinct from demonstrative,1 Indefinite word distinct from 'one',5 Inclusive/exclusive,1 No person marking,3 Three-way contrast,1 Identical,3 Related to remote demonstratives,6 No gender distinctions,1 No politeness distinction,4 Mixed,2 Differentiated,2 No person marking,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,2 Differentiation,"4 One-th, two-th, three-th",3 Marked by prefix,NA,1 Formally different,4 No possessive affixes,2 Absent,1 No possessive classification,4 Adjectives and relative clauses collapsed,NA,6 Mixed,2 'And' identical to 'with',2 Differentiation,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,3 Other perfect,5 No tense-aspect inflection,5 No second-person imperatives,4 Special imperative + special negative,1 Maximal system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,6 Mixed,2 Noun-Numeral,1 Noun-Relative clause,2 Adjective-Degree word,6 No question particle,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),1 Neutral,5 Optional pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,NA,1 Present,3 No antipassive,8 No applicative construction,2 Purposive but no sequential,2 Morphological but no compound,"4 Negative word, unclear if verb or particle",2 Asymmetric,1 A/Fin,1 Predicate negation also present,6 Interrogative intonation only,2 Genitive,3 Mixed,1 Different,2 Possible,3 Conjoined,4 Gap,4 Gap,1 Subject is left implicit,3 Deranked,2 Balanced/deranked,1 Balanced,NA,1 Identical,2 Different,1 Decimal,NA,NA,NA,NA,NA,NA,2 Words derived from Min Nan Chinese te,NA,NA,NA,NA,4 None,NA,NA,1 Noun-Relative clause (NRel) dominant,NA,7 No SVNegO,NA,NA,NA,1 NegSVO,NA,NA,NA,8 No SNegVO,NA,NA,NA,NA,NA,4 No SVONeg,"1 Beginning, not immed preverbal",NA,NA,NA,8 VSO but NegSVO,NA,1 NegV,NA,NA,1 NegV,NA,NA,NA,NA,1 NoDoubleNeg,"1 VSO, but NegSVO",NA,4 None,NA,NA,NA,NA,5 No applicative construction,NA,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,NA,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Marquesan,mrq,237,mrq,sout2866,-8.91666666667,-140.083333333,Oceanic,Austronesian,Papunesia,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Productive full and partial reduplication,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 Definite word distinct from demonstrative,2 Indefinite word same as 'one',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 Differentiation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 VSO,2 VS,2 VO,NA,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,6 Mixed,1 Numeral-Noun,1 Noun-Relative clause,NA,1 Initial,NA,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,NA,NA,NA,NA,NA,NA,NA,2 Double-object construction,NA,NA,NA,NA,NA,NA,"4 Negative word, unclear if verb or particle",NA,NA,NA,1 Question particle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 None,NA,NA,1 Noun-Relative clause (NRel) dominant,NA,7 No SVNegO,NA,NA,NA,1 NegSVO,NA,NA,NA,8 No SNegVO,NA,NA,NA,NA,NA,4 No SVONeg,"1 Beginning, not immed preverbal",NA,NA,NA,8 VSO but NegSVO,NA,1 NegV,NA,NA,1 NegV,NA,NA,NA,NA,1 NoDoubleNeg,"1 VSO, but NegSVO",NA,4 None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
